693,PITTS,49740,0.6323,0.3135,0.0046,0.0051,0.0233,0.0212
694,PARRISH,49733,0.8021,0.1418,0.0049,0.0126,0.0184,0.0201
695,PONCE,49549,0.0513,0.0038,0.0203,0.0021,0.0036,0.9189
696,RICH,49481,0.852,0.0929,0.0067,0.0056,0.0187,0.0241
697,BOOTH,49402,0.8338,0.1084,0.0063,0.0105,0.0176,0.0234
698,KOCH,49395,0.9529,0.0026,0.0073,0.0029,0.0112,0.023
699,GOLDEN,49360,0.747,0.1985,0.0054,0.0061,0.0202,0.0228
700,WARE,49316,0.4869,0.4488,0.0047,0.0082,0.0275,0.0239
701,BRENNAN,49238,0.9456,0.008,0.0083,0.0024,0.0126,0.0232
702,MCDOWELL,49217,0.697,0.2486,0.0048,0.0062,0.0209,0.0225
703,MARKS,49177,0.7993,0.1399,0.0073,0.009,0.0191,0.0253
704,CANTU,49126,0.0785,0.0062,0.002,0.0023,0.0021,0.9089
705,HUMPHREY,49056,0.7131,0.2321,0.0045,0.0067,0.021,0.0226
706,BAXTER,49033,0.8037,0.1387,0.006,0.0063,0.0207,0.0247
707,SAWYER,49028,0.8083,0.1362,0.0071,0.0057,0.0199,0.0229
708,CLAY,48844,0.5274,0.405,0.0049,0.0094,0.029,0.0243
709,TANNER,48813,0.8275,0.1094,0.0063,0.0114,0.0221,0.0232
710,HUTCHINSON,48781,0.7538,0.1849,0.0071,0.0072,0.022,0.0251
711,KAUR,48753,0.0113,0.0027,0.9609,0.0064,0.015,0.0037
712,BERG,48746,0.9469,0.0035,0.0073,0.0047,0.0144,0.0232
713,WILEY,48720,0.6571,0.2868,0.0046,0.0064,0.0228,0.0223
714,GILMORE,48719,0.6541,0.2806,0.0052,0.0087,0.0255,0.0259
715,RUSSO,48696,0.9385,0.0043,0.005,0.0014,0.0094,0.0414
716,VILLEGAS,48599,0.0397,0.0029,0.0324,0.0024,0.0039,0.9188
717,HOBBS,48522,0.7907,0.1554,0.0038,0.0081,0.0196,0.0225
718,KEITH,48487,0.7932,0.1452,0.0067,0.0108,0.0213,0.0228
719,WILKERSON,48444,0.6468,0.2939,0.0045,0.0061,0.0259,0.0227
720,AHMED,48319,0.1569,0.2202,0.5654,0.0036,0.0396,0.0144
721,BEARD,48207,0.7491,0.1961,0.0045,0.0067,0.0199,0.0238
722,MCCLAIN,48165,0.6111,0.331,0.0036,0.0049,0.0257,0.0237
723,MONTES,48142,0.0546,0.0065,0.0079,0.003,0.0022,0.9258
724,MATA,48120,0.0586,0.0033,0.0258,0.0034,0.005,0.9039
725,ROSARIO,48051,0.0573,0.018,0.0451,0.001,0.0082,0.8702
726,VANG,48036,0.0137,,0.967,,0.0141,0.0042
727,WALTER,48024,0.8857,0.062,0.0094,0.0054,0.0142,0.0234
728,HENSON,48013,0.8206,0.1079,0.0103,0.013,0.0245,0.0237
729,ONEAL,47979,0.6455,0.2917,0.0044,0.0074,0.0262,0.0248
730,MOSLEY,47963,0.4049,0.5316,0.0033,0.0061,0.0315,0.0227
731,MCCLURE,47742,0.8462,0.0974,0.0057,0.0083,0.0194,0.023
732,BEASLEY,47693,0.6702,0.2762,0.0042,0.0067,0.0232,0.0195
733,STEPHENSON,47641,0.8006,0.1396,0.0061,0.0069,0.0204,0.0265
734,SNOW,47528,0.85,0.0897,0.0061,0.0142,0.0205,0.0194
735,HUERTA,47455,0.0378,0.002,0.0027,0.0014,0.0014,0.9547
736,PRESTON,47367,0.7318,0.204,0.0057,0.0105,0.023,0.0249
737,VANCE,47324,0.8162,0.1288,0.0055,0.0065,0.0186,0.0244
738,BARRY,47274,0.8447,0.1054,0.0076,0.0037,0.0137,0.0249
739,JOHNS,47246,0.7978,0.1277,0.0079,0.0195,0.0218,0.0253
740,EATON,47184,0.8511,0.0956,0.0054,0.0076,0.0172,0.0231
741,BLACKWELL,47175,0.6569,0.2846,0.0039,0.0077,0.0264,0.0205
742,DYER,47170,0.8322,0.1136,0.0051,0.0065,0.0176,0.025
743,PRINCE,47168,0.6642,0.2645,0.0071,0.0092,0.0236,0.0314
744,MACDONALD,46717,0.9372,0.0106,0.0085,0.0043,0.0158,0.0237
745,SOLOMON,46534,0.5783,0.3211,0.0313,0.0136,0.0241,0.0315
746,GUEVARA,46454,0.0434,0.0051,0.0271,0.002,0.0034,0.919
747,STAFFORD,46394,0.7914,0.1507,0.0048,0.0093,0.0216,0.0223
748,ENGLISH,46393,0.7137,0.2242,0.0072,0.0057,0.0248,0.0244
749,HURST,46244,0.845,0.1053,0.0047,0.0054,0.0179,0.0218
750,WOODARD,46240,0.599,0.346,0.0048,0.0059,0.0221,0.0222
751,CORTES,46229,0.0483,0.004,0.0206,0.0009,0.0022,0.924
752,SHANNON,46147,0.7516,0.1951,0.0054,0.004,0.0203,0.0236
753,KEMP,46146,0.7172,0.2283,0.0049,0.0069,0.0221,0.0207
754,NOLAN,46054,0.8685,0.0744,0.0058,0.0056,0.0166,0.0291
755,MCCULLOUGH,45852,0.7327,0.2117,0.005,0.0045,0.0201,0.026
756,MERRITT,45594,0.7508,0.1967,0.005,0.0069,0.0195,0.0211
757,MURILLO,45558,0.044,0.0036,0.0087,0.0029,0.0024,0.9384
758,MOON,45528,0.6569,0.1002,0.191,0.0099,0.0218,0.0202
759,SALGADO,45469,0.0408,0.003,0.0123,0.0034,0.0019,0.9386
760,STRONG,45432,0.6684,0.2583,0.008,0.0145,0.0247,0.026
761,KLINE,45390,0.9418,0.0162,0.0051,0.0034,0.0133,0.0202
762,CORDOVA,45305,0.1025,0.0063,0.0134,0.0076,0.0051,0.8651
763,BARAJAS,45153,0.0306,0.001,0.0013,0.0015,0.001,0.9646
764,ROACH,45019,0.8026,0.1399,0.005,0.0084,0.0176,0.0265
765,ROSAS,44938,0.0386,0.0025,0.0051,0.0018,0.0012,0.9508
766,WINTERS,44914,0.7911,0.1508,0.0052,0.0084,0.0205,0.0241
767,JACOBSON,44808,0.9466,0.004,0.0076,0.0053,0.0147,0.0218
768,LESTER,44784,0.7578,0.186,0.0043,0.0121,0.0175,0.0222
769,KNOX,44742,0.634,0.3058,0.0049,0.0074,0.0249,0.0231
770,BULLOCK,44740,0.6159,0.3296,0.0046,0.0061,0.0223,0.0215
771,KERR,44711,0.8686,0.0752,0.008,0.006,0.0178,0.0244
772,LEACH,44581,0.8028,0.1384,0.0058,0.0088,0.0199,0.0242
773,MEADOWS,44500,0.8124,0.1417,0.004,0.0048,0.0181,0.019
774,ORR,44388,0.7942,0.15,0.0065,0.0077,0.0196,0.022
774,DAVILA,44388,0.0664,0.007,0.0033,0.0018,0.002,0.9195
776,WHITEHEAD,44373,0.7049,0.2403,0.004,0.0073,0.0223,0.0211
777,PRUITT,44365,0.7319,0.215,0.0032,0.0071,0.0227,0.0201
778,KENT,44325,0.8388,0.1041,0.0081,0.0067,0.0194,0.0229
779,CONWAY,44320,0.8176,0.1247,0.0063,0.0071,0.0194,0.0249
780,MCKEE,44137,0.8742,0.0681,0.0063,0.0084,0.0194,0.0235
781,BARR,44130,0.8269,0.1174,0.0059,0.0104,0.0167,0.0226
782,DAVID,44040,0.5945,0.1486,0.1385,0.0173,0.0252,0.0759
783,DEJESUS,44038,0.0589,0.0156,0.0772,0.0022,0.0069,0.8392
784,MARIN,43904,0.1107,0.0107,0.0081,0.0017,0.0032,0.8658
785,BERGER,43851,0.9233,0.0248,0.0069,0.0034,0.0136,0.028
786,MCINTYRE,43842,0.7851,0.1627,0.0054,0.0043,0.0193,0.0232
787,BLANKENSHIP,43830,0.9371,0.0203,0.0036,0.0077,0.0151,0.0163
788,GAINES,43821,0.4293,0.5072,0.0033,0.0058,0.0306,0.0237
789,PALACIOS,43798,0.0428,0.004,0.0087,0.0015,0.0024,0.9405
790,CUEVAS,43701,0.0735,0.0028,0.0174,0.0016,0.0023,0.9024
791,BARTLETT,43648,0.9056,0.0371,0.0066,0.0065,0.0182,0.026
792,DURHAM,43635,0.7303,0.2154,0.0043,0.0063,0.022,0.0217
793,DORSEY,43631,0.4184,0.5216,0.004,0.0048,0.0318,0.0195
794,MCCALL,43483,0.6652,0.2822,0.0045,0.0055,0.0205,0.0221
795,ODONNELL,43460,0.951,0.0047,0.0056,0.0027,0.0122,0.0238
796,STEIN,43389,0.944,0.0102,0.007,0.0036,0.0116,0.0236
797,BROWNING,43329,0.8747,0.0728,0.0043,0.007,0.0183,0.0228
798,STOUT,43305,0.9205,0.0229,0.0065,0.0089,0.0171,0.0242
799,LOWERY,43278,0.6795,0.2296,0.0036,0.0448,0.0218,0.0207
800,SLOAN,43261,0.7942,0.1385,0.0056,0.0184,0.0209,0.0225
801,MCLEAN,43260,0.6695,0.2691,0.0066,0.007,0.0214,0.0263
802,HENDRICKS,43197,0.757,0.174,0.0056,0.0135,0.0221,0.0278
803,CALHOUN,43180,0.6169,0.3299,0.0048,0.0052,0.0226,0.0207
804,SEXTON,43133,0.9143,0.0364,0.0046,0.0074,0.0158,0.0214
805,CHUNG,43110,0.0225,0.0228,0.9001,0.0003,0.0402,0.014
806,GENTRY,43027,0.8209,0.1215,0.0042,0.0073,0.0209,0.0252
807,HULL,43018,0.8554,0.0862,0.0062,0.0074,0.0188,0.026
808,DUARTE,42983,0.162,0.0167,0.0088,0.0029,0.0097,0.7999
809,ELLISON,42827,0.6584,0.2832,0.0059,0.0057,0.0229,0.024
810,NIELSEN,42773,0.9415,0.0035,0.0088,0.0041,0.015,0.0271
811,GILLESPIE,42693,0.812,0.1384,0.0047,0.0048,0.0172,0.0229
812,BUCK,42639,0.881,0.0571,0.0078,0.0143,0.0192,0.0206
813,MIDDLETON,42578,0.6671,0.2816,0.005,0.0046,0.0206,0.0211
814,SELLERS,42577,0.7651,0.1784,0.0047,0.0104,0.0201,0.0213
815,LEBLANC,42575,0.8617,0.0875,0.0046,0.0068,0.0144,0.0249
816,ESPARZA,42559,0.0512,0.0014,0.0018,0.0024,0.0015,0.9417
817,HARDIN,42469,0.7767,0.16,0.0058,0.0141,0.0219,0.0215
818,BRADSHAW,42465,0.7807,0.1642,0.0045,0.0057,0.0216,0.0234
819,MCINTOSH,42379,0.6976,0.238,0.0055,0.0108,0.025,0.023
820,HOWE,42265,0.9062,0.0318,0.0099,0.0127,0.0183,0.021
821,LIVINGSTON,42103,0.7208,0.2089,0.0054,0.0194,0.0203,0.0252
822,FROST,42015,0.8646,0.0769,0.0074,0.0094,0.0199,0.0219
823,GLASS,41802,0.7699,0.1735,0.0044,0.0106,0.0188,0.0229
824,MORSE,41774,0.9054,0.0431,0.0072,0.0057,0.018,0.0206
825,KNAPP,41771,0.9471,0.0058,0.0064,0.0044,0.0136,0.0227
826,HERMAN,41750,0.9049,0.034,0.009,0.0101,0.0126,0.0294
827,STARK,41735,0.9248,0.0225,0.0058,0.007,0.0153,0.0246
828,BRAVO,41700,0.0621,0.0065,0.019,0.0029,0.0035,0.906
829,NOBLE,41667,0.7769,0.144,0.0165,0.0074,0.0212,0.034
830,SPEARS,41665,0.6695,0.2634,0.0046,0.0156,0.0247,0.0223
831,WEEKS,41565,0.8438,0.0997,0.0055,0.0084,0.0181,0.0245
832,CORONA,41553,0.0859,0.003,0.0043,0.0015,0.0025,0.9028
833,FREDERICK,41394,0.8013,0.1407,0.0062,0.0082,0.0194,0.0242
834,BUCKLEY,41348,0.8318,0.1148,0.0057,0.0073,0.0169,0.0237
835,MCFARLAND,41300,0.7885,0.1564,0.0061,0.0055,0.0212,0.0223
836,HEBERT,41275,0.9043,0.0485,0.0045,0.0055,0.0135,0.0236
837,ENRIQUEZ,41271,0.0404,0.0055,0.0792,0.0042,0.0056,0.8651
838,HICKMAN,41163,0.7517,0.1866,0.0045,0.0126,0.022,0.0227
839,QUINTERO,41158,0.0421,0.0037,0.0042,0.0075,0.0016,0.9409
840,RANDOLPH,41129,0.5587,0.3771,0.0047,0.007,0.0288,0.0237
841,SCHAEFER,41063,0.9505,0.0046,0.0068,0.0035,0.0131,0.0216
842,WALLS,41025,0.6868,0.2539,0.0037,0.0077,0.0237,0.0242
843,TREJO,41021,0.0396,0.0036,0.0013,0.0025,0.0016,0.9513
844,HOUSE,41000,0.751,0.187,0.0042,0.0147,0.0225,0.0205
845,REILLY,40884,0.9527,0.0043,0.007,0.0013,0.0116,0.0231
846,PENNINGTON,40854,0.8786,0.0723,0.0041,0.0053,0.0176,0.022
847,MICHAEL,40736,0.8359,0.0888,0.0195,0.0067,0.0185,0.0306
848,CONRAD,40707,0.9202,0.0314,0.0062,0.0058,0.0148,0.0216
849,GILES,40598,0.6494,0.2615,0.0044,0.0048,0.0232,0.0566
850,BENJAMIN,40590,0.4904,0.4158,0.0249,0.009,0.0261,0.0338
851,CROSBY,40563,0.7003,0.2402,0.0054,0.0072,0.0219,0.025
852,FITZPATRICK,40449,0.8559,0.0942,0.006,0.004,0.0167,0.0232
853,DONOVAN,40410,0.9294,0.02,0.0068,0.0027,0.0133,0.0279
854,MAYS,40408,0.5475,0.3968,0.0036,0.0056,0.0266,0.0198
855,MAHONEY,40397,0.911,0.0428,0.0063,0.0024,0.0148,0.0227
856,VALENTINE,40395,0.6606,0.2329,0.0066,0.005,0.0214,0.0735
857,RAYMOND,40275,0.7907,0.1361,0.0105,0.0094,0.0205,0.0328
858,MEDRANO,40261,0.0427,0.003,0.0194,0.0021,0.003,0.9298
859,HAHN,40250,0.9016,0.0048,0.0569,0.0033,0.013,0.0204
860,MCMILLAN,40237,0.6796,0.2564,0.0059,0.0127,0.024,0.0215
861,SMALL,40212,0.6266,0.3081,0.0058,0.0141,0.0193,0.0261
862,BENTLEY,40193,0.8248,0.1238,0.0052,0.0046,0.0187,0.0229
863,FELIX,40165,0.175,0.1156,0.028,0.0089,0.0096,0.6629
864,PECK,40055,0.9068,0.036,0.009,0.005,0.0168,0.0264
865,LUCERO,39986,0.111,0.0022,0.0267,0.0289,0.007,0.8241
866,BOYLE,39921,0.9352,0.0202,0.0061,0.0029,0.0129,0.0226
867,HANNA,39890,0.8709,0.064,0.0098,0.0057,0.0224,0.0271
868,PACE,39879,0.7826,0.1649,0.0067,0.0051,0.0171,0.0235
869,RUSH,39802,0.7404,0.2081,0.0046,0.0068,0.0186,0.0216
870,HURLEY,39796,0.9071,0.0464,0.0065,0.0062,0.0148,0.019
871,HARDING,39787,0.8014,0.1364,0.0061,0.0088,0.0219,0.0253
872,MCCONNELL,39754,0.8876,0.0598,0.0058,0.008,0.0178,0.021
873,BERNAL,39693,0.0795,0.0041,0.0239,0.0031,0.0039,0.8854
874,NAVA,39670,0.0448,0.0027,0.0108,0.0022,0.002,0.9376
875,AYERS,39623,0.8296,0.1166,0.006,0.0058,0.0213,0.0207
876,EVERETT,39593,0.689,0.2459,0.0051,0.007,0.021,0.0321
877,VENTURA,39580,0.188,0.0077,0.0464,0.0029,0.0104,0.7447
878,AVERY,39564,0.7113,0.2293,0.0051,0.0075,0.0239,0.0229
879,PUGH,39559,0.6724,0.2807,0.0045,0.0043,0.0198,0.0182
880,MAYER,39555,0.9311,0.0125,0.0091,0.0036,0.0134,0.0304
881,BENDER,39551,0.8849,0.0653,0.0067,0.0064,0.016,0.0208
882,SHEPARD,39430,0.7674,0.1705,0.0055,0.0087,0.0216,0.0263
883,MCMAHON,39411,0.9322,0.0227,0.0065,0.0021,0.013,0.0234
884,LANDRY,39391,0.8297,0.1256,0.0051,0.0039,0.0149,0.0209
885,CASE,39319,0.9233,0.0212,0.0065,0.0101,0.0173,0.0216
886,SAMPSON,39277,0.6021,0.2999,0.0066,0.039,0.0243,0.028
887,MOSES,39216,0.5505,0.3447,0.0203,0.0316,0.027,0.026
888,MAGANA,39105,0.0381,0.0035,0.0061,0.0018,0.0016,0.949
889,BLACKBURN,39097,0.8741,0.0731,0.0052,0.0091,0.0171,0.0214
890,DUNLAP,39063,0.75,0.1952,0.0046,0.0066,0.0213,0.0223
891,GOULD,38924,0.8679,0.0721,0.0072,0.0138,0.018,0.021
892,DUFFY,38835,0.9071,0.0425,0.0067,0.0049,0.0163,0.0225
893,VAUGHAN,38830,0.8204,0.1293,0.005,0.0045,0.0173,0.0235
894,HERRING,38733,0.7271,0.2205,0.0041,0.0045,0.0216,0.0221
895,MCKAY,38681,0.8003,0.1356,0.007,0.012,0.0212,0.0239
896,ESPINOSA,38667,0.0773,0.0043,0.035,0.0033,0.0036,0.8765
897,RIVERS,38662,0.4047,0.5093,0.0061,0.0195,0.0264,0.034
898,FARLEY,38528,0.8374,0.1087,0.0057,0.0076,0.0159,0.0246
899,BERNARD,38512,0.6284,0.2583,0.0109,0.0073,0.0215,0.0737
900,ASHLEY,38499,0.7184,0.206,0.0065,0.0235,0.0225,0.0231
901,FRIEDMAN,38374,0.9605,0.0041,0.006,0.0013,0.0094,0.0188
902,POTTS,38277,0.7956,0.1431,0.0055,0.0132,0.0199,0.0228
903,TRUONG,38267,0.0082,0.0011,0.9687,0.0003,0.016,0.0057
904,COSTA,38265,0.8316,0.0226,0.0182,0.0039,0.0211,0.1025
905,CORREA,38232,0.1037,0.01,0.0171,0.003,0.0122,0.8539
906,BLEVINS,38229,0.8947,0.0516,0.0037,0.0115,0.0212,0.0173
907,NIXON,38147,0.6204,0.3159,0.0057,0.0072,0.0251,0.0257
908,CLEMENTS,38044,0.8486,0.0992,0.005,0.0062,0.0185,0.0225
909,FRY,38029,0.9109,0.0313,0.0055,0.0114,0.0175,0.0234
910,DELAROSA,37932,0.0521,0.0059,0.0458,0.0028,0.0049,0.8885
911,BEST,37923,0.7182,0.225,0.0054,0.006,0.0179,0.0275
912,BENTON,37912,0.69,0.2495,0.0055,0.0089,0.0223,0.0237
913,LUGO,37903,0.069,0.01,0.0041,0.0025,0.0023,0.9121
914,PORTILLO,37890,0.0413,0.0045,0.0039,0.0017,0.0011,0.9476
915,DOUGHERTY,37884,0.9437,0.0107,0.0062,0.0028,0.0133,0.0234
916,CRANE,37870,0.9011,0.0426,0.0062,0.0062,0.0178,0.0261
917,HALEY,37858,0.8127,0.1323,0.0054,0.0072,0.02,0.0224
918,PHAN,37836,0.0128,0.0019,0.9583,0.0003,0.0201,0.0065
919,VILLALOBOS,37754,0.039,0.0023,0.0065,0.0023,0.0016,0.9484
920,BLANCHARD,37695,0.8487,0.0932,0.0051,0.008,0.0185,0.0265
921,HORNE,37689,0.7093,0.2403,0.0055,0.0057,0.0194,0.0198
922,FINLEY,37672,0.723,0.2135,0.0052,0.0124,0.0224,0.0236
923,QUINTANA,37657,0.082,0.0029,0.0106,0.0109,0.0031,0.8905
924,LYNN,37644,0.8461,0.0899,0.0142,0.0071,0.0177,0.025
925,ESQUIVEL,37578,0.0412,0.0015,0.0068,0.0016,0.0021,0.9466
926,BEAN,37571,0.8083,0.1342,0.0057,0.0091,0.0179,0.0248
927,DODSON,37566,0.8139,0.1231,0.0051,0.0138,0.022,0.022
928,MULLEN,37502,0.8764,0.0689,0.0073,0.0057,0.0186,0.0232
929,XIONG,37499,0.0033,0.0007,0.9807,0.0003,0.0114,0.0035
930,HAYDEN,37451,0.8059,0.1405,0.0065,0.0044,0.0203,0.0225
931,CANO,37368,0.0659,0.004,0.0117,0.0024,0.0033,0.9127
932,LEVY,37228,0.7916,0.1297,0.0085,0.0025,0.0165,0.0511
933,HUBER,37170,0.9517,0.0041,0.0064,0.0031,0.0136,0.0211
934,RICHMOND,37053,0.7172,0.2284,0.0053,0.0047,0.0222,0.0222
935,MOYER,37050,0.9337,0.024,0.0054,0.0034,0.0144,0.0191
936,LIM,37021,0.0286,0.0023,0.9224,0.0004,0.0304,0.0159
937,FRYE,36973,0.8304,0.1183,0.0053,0.0098,0.0187,0.0176
938,SHEPPARD,36960,0.6737,0.2679,0.0047,0.0078,0.0203,0.0256
939,MCCARTY,36944,0.8811,0.0637,0.0054,0.0082,0.0173,0.0244
940,AVALOS,36922,0.0354,0.0015,0.0021,0.0015,0.0012,0.9583
941,BOOKER,36840,0.2803,0.6522,0.0028,0.0037,0.0378,0.0233
942,WALLER,36805,0.6964,0.2515,0.0045,0.0048,0.021,0.0217
943,PARRA,36765,0.0645,0.003,0.0041,0.0035,0.002,0.9229
944,WOODWARD,36764,0.8974,0.048,0.0062,0.0068,0.018,0.0236
945,JARAMILLO,36755,0.0747,0.0027,0.01,0.0068,0.003,0.9028
946,KRUEGER,36743,0.9597,0.0024,0.0063,0.0036,0.0106,0.0173
947,RASMUSSEN,36636,0.9455,0.0027,0.0082,0.0035,0.0143,0.0258
948,BRANDT,36613,0.9413,0.0091,0.0065,0.0037,0.0141,0.0252
949,PERALTA,36585,0.0517,0.0042,0.0718,0.0033,0.0088,0.8603
950,DONALDSON,36558,0.7206,0.2212,0.005,0.004,0.0238,0.0254
951,STUART,36540,0.8401,0.0988,0.0069,0.0058,0.0181,0.0303
952,FAULKNER,36466,0.7938,0.1544,0.0045,0.006,0.0184,0.0228
953,MAYNARD,36460,0.8748,0.0699,0.0046,0.0069,0.0173,0.0265
954,GALINDO,36429,0.0587,0.0015,0.0076,0.0032,0.0025,0.9265
955,COFFEY,36423,0.8838,0.0672,0.0052,0.0074,0.017,0.0194
956,ESTES,36318,0.8675,0.0717,0.0048,0.0104,0.0207,0.0249
957,SANFORD,36312,0.7662,0.1778,0.0055,0.0066,0.0201,0.0239
958,BURCH,36269,0.7877,0.1535,0.0049,0.0078,0.0219,0.0241
959,MADDOX,36250,0.6975,0.2522,0.0042,0.0047,0.0194,0.0219
960,VO,36236,0.014,0.0016,0.9607,0.0004,0.0172,0.0061
961,OCONNELL,36194,0.9542,0.0032,0.0059,0.0018,0.0128,0.022
962,VU,36179,0.0104,,0.9661,,0.0168,0.0058
963,ANDERSEN,36150,0.94,0.0082,0.0069,0.004,0.0145,0.0263
964,SPENCE,36129,0.7223,0.2174,0.0061,0.0055,0.0213,0.0273
965,MCPHERSON,36125,0.7335,0.2066,0.0057,0.0061,0.0233,0.0249
966,CHURCH,36072,0.8918,0.0575,0.0047,0.0082,0.0163,0.0216
967,SCHMITT,36043,0.9568,0.0021,0.0058,0.0036,0.0118,0.0199
968,STANTON,35997,0.8289,0.1156,0.0071,0.0059,0.019,0.0236
969,LEAL,35958,0.1302,0.0051,0.0098,0.0024,0.0035,0.849
970,CHERRY,35877,0.5897,0.3545,0.0065,0.004,0.0249,0.0204
971,COMPTON,35830,0.8726,0.0781,0.0047,0.0069,0.0172,0.0204
972,DUDLEY,35781,0.6596,0.2767,0.0052,0.0074,0.0248,0.0262
973,SIERRA,35770,0.0723,0.0074,0.0064,0.0051,0.0032,0.9056
974,POLLARD,35749,0.6277,0.3139,0.0055,0.0057,0.024,0.0233
975,ALFARO,35725,0.0488,0.0029,0.0128,0.001,0.0019,0.9326
976,HESTER,35642,0.731,0.2194,0.0052,0.005,0.0218,0.0176
977,PROCTOR,35636,0.7012,0.2155,0.0053,0.0244,0.0311,0.0225
978,LU,35628,0.0177,0.0036,0.9574,0.0002,0.0143,0.0069
979,HINTON,35606,0.5316,0.4063,0.0037,0.0117,0.0258,0.0209
980,NOVAK,35461,0.9547,0.0033,0.007,0.0021,0.0107,0.0223
981,GOOD,35446,0.889,0.0548,0.0115,0.0041,0.0162,0.0243
982,MADDEN,35438,0.8448,0.1047,0.0068,0.0046,0.0177,0.0214
983,MCCANN,35408,0.8967,0.0548,0.0065,0.0043,0.016,0.0217
983,TERRELL,35408,0.5526,0.3899,0.0039,0.0075,0.0241,0.022
985,JARVIS,35350,0.8487,0.0929,0.0056,0.0055,0.0195,0.0277
986,DICKSON,35312,0.7576,0.1689,0.007,0.0136,0.0219,0.031
987,REYNA,35291,0.0618,0.0027,0.0047,0.0045,0.002,0.9243
988,CANTRELL,35266,0.8967,0.0468,0.0045,0.0118,0.0193,0.0209
989,MAYO,35228,0.6325,0.2218,0.0208,0.0091,0.0252,0.0907
990,BRANCH,35225,0.4737,0.459,0.005,0.0062,0.0263,0.0298
991,HENDRIX,35194,0.7799,0.1618,0.0047,0.0071,0.0223,0.0241
992,ROLLINS,35132,0.6829,0.2595,0.004,0.0048,0.024,0.0248
993,ROWLAND,35121,0.866,0.0742,0.006,0.0102,0.0188,0.0248
994,WHITNEY,35118,0.8544,0.0845,0.0083,0.0082,0.0199,0.0248
995,DUKE,35053,0.8545,0.0808,0.0062,0.0057,0.0196,0.0332
996,ODOM,35020,0.6903,0.2585,0.0045,0.0058,0.0199,0.0211
997,DAUGHERTY,34987,0.9001,0.0448,0.0047,0.0109,0.0194,0.02
998,TRAVIS,34985,0.7332,0.2101,0.0052,0.0053,0.0221,0.024
999,TANG,34961,0.0264,0.0062,0.9331,0.0005,0.0213,0.0125
1000,ARCHER,34949,0.795,0.1399,0.006,0.0074,0.0203,0.0313
